date,service,type
"2010-10-05 13:58:19 +0000","twitter","tweet"
"2010-10-05 08:02:30 +0000","twitter","tweet"
"2010-10-05 06:29:01 +0000","twitter","tweet"
"2010-10-03 16:03:20 +0000","twitter","tweet"
"2010-10-03 14:20:12 +0000","twitter","tweet"
"2010-10-03 12:48:52 +0000","twitter","tweet"
"2010-10-03 06:47:38 +0000","twitter","tweet"
"2010-10-02 03:25:59 +0000","twitter","tweet"
"2010-10-02 02:59:39 +0000","twitter","tweet"
"2010-10-01 23:32:18 +0000","twitter","tweet"
"2010-10-01 13:08:44 +0000","twitter","tweet"
"2010-10-01 07:11:39 +0000","twitter","tweet"
"2010-10-01 06:13:47 +0000","twitter","tweet"
"2010-10-01 03:46:08 +0000","twitter","tweet"
"2010-09-30 16:27:01 +0000","twitter","tweet"
"2010-09-30 16:22:18 +0000","twitter","tweet"
"2010-09-30 16:08:35 +0000","twitter","tweet"
"2010-09-30 09:42:25 +0000","twitter","tweet"
"2010-09-30 07:55:35 +0000","twitter","tweet"
"2010-09-29 13:56:29 +0000","twitter","tweet"
"2010-09-29 12:11:38 +0000","twitter","tweet"
"2010-09-29 11:38:34 +0000","twitter","tweet"
"2010-09-29 11:05:29 +0000","twitter","tweet"
"2010-09-29 11:00:33 +0000","twitter","tweet"
"2010-09-29 10:23:24 +0000","twitter","tweet"
"2010-09-28 16:23:11 +0000","twitter","tweet"
"2010-09-28 13:41:55 +0000","twitter","tweet"
"2010-09-27 04:05:38 +0000","twitter","tweet"
"2010-09-26 17:57:45 +0000","twitter","tweet"
"2010-09-26 17:15:17 +0000","twitter","tweet"
"2010-09-26 07:08:09 +0000","twitter","tweet"
"2010-09-26 06:31:50 +0000","twitter","tweet"
"2010-09-22 16:25:49 +0000","twitter","tweet"
"2010-09-22 09:21:18 +0000","twitter","tweet"
"2010-09-22 09:08:04 +0000","twitter","tweet"
"2010-09-22 08:07:10 +0000","twitter","tweet"
"2010-09-22 07:58:59 +0000","twitter","tweet"
"2010-09-20 06:38:14 +0000","twitter","tweet"
"2010-09-19 13:20:50 +0000","twitter","tweet"
"2010-09-17 16:52:37 +0000","twitter","tweet"
"2010-09-17 10:25:21 +0000","twitter","tweet"
"2010-09-16 03:13:42 +0000","twitter","tweet"
"2010-09-15 03:23:25 +0000","twitter","tweet"
"2010-09-14 14:06:24 +0000","twitter","tweet"
"2010-09-14 02:48:58 +0000","twitter","tweet"
"2010-09-13 09:10:09 +0000","twitter","tweet"
"2010-09-13 07:46:10 +0000","twitter","tweet"
"2010-09-13 03:42:58 +0000","twitter","tweet"
"2010-09-12 10:13:52 +0000","twitter","tweet"
"2010-09-12 06:57:58 +0000","twitter","tweet"
"2010-09-12 06:00:01 +0000","twitter","tweet"
"2010-09-12 04:20:59 +0000","twitter","tweet"
"2010-09-12 04:19:31 +0000","twitter","tweet"
"2010-09-12 04:16:51 +0000","twitter","tweet"
"2010-09-11 18:08:56 +0000","twitter","tweet"
"2010-09-11 17:18:43 +0000","twitter","tweet"
"2010-09-11 05:30:47 +0000","twitter","tweet"
"2010-09-10 11:25:35 +0000","twitter","tweet"
"2010-09-10 08:07:05 +0000","twitter","tweet"
"2010-09-10 06:06:37 +0000","twitter","tweet"
"2010-09-09 15:26:38 +0000","twitter","tweet"
"2010-09-09 13:51:44 +0000","twitter","tweet"
"2010-09-09 08:25:29 +0000","twitter","tweet"
"2010-09-08 14:11:01 +0000","twitter","tweet"
"2010-09-08 12:54:43 +0000","twitter","tweet"
"2010-09-08 08:41:14 +0000","twitter","tweet"
"2010-09-08 03:53:01 +0000","twitter","tweet"
"2010-09-08 03:31:57 +0000","twitter","tweet"
"2010-09-07 07:08:29 +0000","twitter","tweet"
"2010-09-06 18:45:14 +0000","twitter","tweet"
"2010-09-06 16:45:51 +0000","twitter","tweet"
"2010-09-06 16:45:36 +0000","twitter","tweet"
"2010-09-06 06:33:32 +0000","twitter","tweet"
"2010-09-04 16:15:53 +0000","twitter","tweet"
"2010-09-04 12:22:39 +0000","twitter","tweet"
"2010-09-04 11:40:01 +0000","twitter","tweet"
"2010-09-04 10:30:01 +0000","twitter","tweet"
"2010-09-04 08:11:30 +0000","twitter","tweet"
"2010-09-04 04:58:03 +0000","twitter","tweet"
"2010-09-03 15:11:21 +0000","twitter","tweet"
"2010-09-03 14:36:04 +0000","twitter","tweet"
"2010-09-03 11:50:04 +0000","twitter","tweet"
"2010-09-02 03:08:04 +0000","twitter","tweet"
"2010-08-31 16:44:51 +0000","twitter","tweet"
"2010-08-31 07:30:39 +0000","twitter","tweet"
"2010-08-30 14:41:40 +0000","twitter","tweet"
"2010-08-29 13:53:27 +0000","twitter","tweet"
"2010-08-29 10:46:22 +0000","twitter","tweet"
"2010-08-29 08:43:23 +0000","twitter","tweet"
"2010-08-29 08:15:00 +0000","twitter","tweet"
"2010-08-29 08:09:25 +0000","twitter","tweet"
"2010-08-29 06:25:22 +0000","twitter","tweet"
"2010-08-29 06:09:29 +0000","twitter","tweet"
"2010-08-29 05:02:43 +0000","twitter","tweet"
"2010-08-29 04:59:58 +0000","twitter","tweet"
"2010-08-29 04:43:34 +0000","twitter","tweet"
"2010-08-29 04:35:49 +0000","twitter","tweet"
"2010-08-28 09:37:44 +0000","twitter","tweet"
"2010-08-28 07:32:53 +0000","twitter","tweet"
"2010-08-28 04:15:40 +0000","twitter","tweet"
"2010-08-27 09:51:31 +0000","twitter","tweet"
"2010-08-27 09:46:54 +0000","twitter","tweet"
"2010-08-27 08:56:43 +0000","twitter","tweet"
"2010-08-27 06:00:08 +0000","twitter","tweet"
"2010-08-27 05:56:24 +0000","twitter","tweet"
"2010-08-27 05:41:15 +0000","twitter","tweet"
"2010-08-27 04:42:22 +0000","twitter","tweet"
"2010-08-27 04:32:59 +0000","twitter","tweet"
"2010-08-25 09:11:40 +0000","twitter","tweet"
"2010-08-25 03:42:12 +0000","twitter","tweet"
"2010-08-24 11:48:25 +0000","twitter","tweet"
"2010-08-24 06:12:58 +0000","twitter","tweet"
"2010-08-24 04:37:26 +0000","twitter","tweet"
"2010-08-24 03:34:37 +0000","twitter","tweet"
"2010-08-23 07:42:31 +0000","twitter","tweet"
"2010-08-22 15:36:57 +0000","twitter","tweet"
"2010-08-22 09:13:34 +0000","twitter","tweet"
"2010-08-22 06:22:44 +0000","twitter","tweet"
"2010-08-21 17:40:43 +0000","twitter","tweet"
"2010-08-21 11:31:03 +0000","twitter","tweet"
"2010-08-20 02:33:27 +0000","twitter","tweet"
"2010-08-19 05:40:33 +0000","twitter","tweet"
"2010-08-18 17:38:35 +0000","twitter","tweet"
"2010-08-18 16:22:27 +0000","twitter","tweet"
"2010-08-17 23:14:02 +0000","twitter","tweet"
"2010-08-17 23:12:42 +0000","twitter","tweet"
"2010-08-17 15:11:31 +0000","twitter","tweet"
"2010-08-16 09:24:28 +0000","twitter","tweet"
"2010-08-16 01:58:18 +0000","twitter","tweet"
"2010-08-15 20:20:27 +0000","twitter","tweet"
"2010-08-15 17:33:56 +0000","twitter","tweet"
"2010-08-15 10:35:02 +0000","twitter","tweet"
"2010-08-15 06:18:19 +0000","twitter","tweet"
"2010-08-14 10:07:31 +0000","twitter","tweet"
"2010-08-11 14:59:17 +0000","twitter","tweet"
"2010-08-10 15:52:25 +0000","twitter","tweet"
"2010-08-07 15:39:43 +0000","twitter","tweet"
"2010-08-07 09:48:40 +0000","twitter","tweet"
"2010-08-06 12:32:12 +0000","twitter","tweet"
"2010-08-06 06:45:48 +0000","twitter","tweet"
"2010-08-06 06:07:15 +0000","twitter","tweet"
"2010-08-05 02:41:32 +0000","twitter","tweet"
"2010-08-04 07:16:16 +0000","twitter","tweet"
"2010-08-04 05:49:20 +0000","twitter","tweet"
"2010-08-04 03:25:11 +0000","twitter","tweet"
"2010-08-03 13:56:35 +0000","twitter","tweet"
"2010-08-03 08:31:22 +0000","twitter","tweet"
"2010-08-02 15:57:47 +0000","twitter","tweet"
"2010-08-02 13:51:10 +0000","twitter","tweet"
"2010-08-02 02:15:07 +0000","twitter","tweet"
"2010-08-01 13:00:08 +0000","twitter","tweet"
"2010-07-30 09:08:28 +0000","twitter","tweet"
"2010-07-30 08:37:14 +0000","twitter","tweet"
"2010-07-30 08:20:55 +0000","twitter","tweet"
"2010-07-29 18:05:31 +0000","twitter","tweet"
"2010-07-29 12:31:00 +0000","twitter","tweet"
"2010-07-29 12:28:12 +0000","twitter","tweet"
"2010-07-29 02:44:55 +0000","twitter","tweet"
"2010-07-28 10:58:16 +0000","twitter","tweet"
"2010-07-28 01:57:34 +0000","twitter","tweet"
"2010-07-27 18:11:19 +0000","twitter","tweet"
"2010-07-27 06:57:54 +0000","twitter","tweet"
"2010-07-27 03:45:36 +0000","twitter","tweet"
"2010-07-26 09:48:40 +0000","twitter","tweet"
"2010-07-23 11:08:24 +0000","twitter","tweet"
"2010-07-21 14:50:01 +0000","twitter","tweet"
"2010-07-21 06:16:01 +0000","twitter","tweet"
"2010-07-20 03:34:57 +0000","twitter","tweet"
"2010-06-24 09:04:01 +0000","twitter","tweet"
"2009-12-22 09:02:35 +0000","twitter","tweet"
"2009-11-28 02:27:10 +0000","twitter","tweet"
"2009-10-19 11:50:35 +0000","twitter","tweet"
"2009-09-30 05:55:18 +0000","twitter","tweet"
"2009-09-18 03:57:15 +0000","twitter","tweet"
"2009-09-10 15:07:53 +0000","twitter","tweet"
"2009-09-01 13:28:28 +0000","twitter","tweet"
"2009-08-31 01:03:28 +0000","twitter","tweet"
"2009-08-25 16:07:31 +0000","twitter","tweet"
"2009-08-14 13:42:17 +0000","twitter","tweet"
"2009-08-14 10:00:10 +0000","twitter","tweet"
"2009-08-11 11:52:29 +0000","twitter","tweet"
"2009-08-11 08:18:30 +0000","twitter","tweet"
"2009-08-11 00:16:09 +0000","twitter","tweet"
"2009-08-10 11:29:14 +0000","twitter","tweet"
"2009-08-10 05:47:17 +0000","twitter","tweet"
"2009-08-09 12:16:05 +0000","twitter","tweet"
"2009-08-09 12:13:54 +0000","twitter","tweet"
"2009-08-09 03:46:34 +0000","twitter","tweet"
"2009-08-08 06:24:25 +0000","twitter","tweet"
"2009-08-06 03:12:55 +0000","twitter","tweet"
"2009-08-04 07:45:05 +0000","twitter","tweet"
"2009-08-04 02:40:30 +0000","twitter","tweet"
"2009-08-04 02:37:09 +0000","twitter","tweet"
"2009-08-01 10:53:06 +0000","twitter","tweet"
"2009-07-28 11:29:43 +0000","twitter","tweet"
"2009-07-26 09:47:02 +0000","twitter","tweet"
"2009-07-25 17:17:26 +0000","twitter","tweet"
"2009-07-25 10:56:06 +0000","twitter","tweet"
"2009-07-21 14:28:16 +0000","twitter","tweet"
"2009-07-21 05:51:14 +0000","twitter","tweet"
"2009-07-18 03:41:57 +0000","twitter","tweet"
"2009-07-08 13:46:59 +0000","twitter","tweet"
"2009-07-06 14:56:09 +0000","twitter","tweet"
"2009-07-06 09:50:38 +0000","twitter","tweet"
"2009-07-05 03:52:52 +0000","twitter","tweet"
"2009-07-05 02:02:21 +0000","twitter","tweet"
"2009-07-04 16:55:46 +0000","twitter","tweet"
"2009-07-03 13:44:13 +0000","twitter","tweet"
"2009-07-03 05:50:17 +0000","twitter","tweet"
"2009-07-01 01:55:21 +0000","twitter","tweet"
"2009-06-29 15:35:19 +0000","twitter","tweet"
"2009-06-16 03:23:04 +0000","twitter","tweet"
"2009-06-13 16:52:29 +0000","twitter","tweet"
"2009-06-12 17:26:51 +0000","twitter","tweet"
"2009-06-12 11:19:07 +0000","twitter","tweet"
"2009-06-12 01:42:15 +0000","twitter","tweet"
"2009-06-10 01:08:22 +0000","twitter","tweet"
"2009-06-07 19:32:15 +0000","twitter","tweet"
"2009-06-07 14:58:48 +0000","twitter","tweet"
"2009-06-07 12:26:39 +0000","twitter","tweet"
"2009-06-07 07:00:55 +0000","twitter","tweet"
"2009-06-06 19:11:22 +0000","twitter","tweet"
"2009-06-06 17:48:57 +0000","twitter","tweet"
"2009-06-06 01:50:12 +0000","twitter","tweet"
"2009-06-05 17:18:41 +0000","twitter","tweet"
"2009-06-05 16:12:12 +0000","twitter","tweet"
"2009-06-05 08:28:21 +0000","twitter","tweet"
"2009-05-29 12:49:46 +0000","twitter","tweet"
"2009-05-27 01:32:30 +0000","twitter","tweet"
"2009-05-26 08:51:01 +0000","twitter","tweet"
"2009-05-25 16:25:12 +0000","twitter","tweet"
"2009-05-25 16:24:12 +0000","twitter","tweet"
"2009-05-25 16:22:49 +0000","twitter","tweet"
"2009-05-25 16:21:30 +0000","twitter","tweet"
"2009-05-25 16:20:05 +0000","twitter","tweet"
"2009-05-25 15:00:35 +0000","twitter","tweet"
"2009-05-25 11:59:25 +0000","twitter","tweet"
"2009-05-23 14:49:46 +0000","twitter","tweet"
"2009-05-22 11:43:31 +0000","twitter","tweet"
"2009-05-19 11:38:10 +0000","twitter","tweet"
"2009-05-19 06:51:26 +0000","twitter","tweet"
"2009-05-18 03:37:40 +0000","twitter","tweet"
"2009-05-16 12:58:10 +0000","twitter","tweet"
"2009-05-16 09:50:35 +0000","twitter","tweet"
"2009-05-15 14:59:22 +0000","twitter","tweet"
"2009-05-15 13:38:05 +0000","twitter","tweet"
"2009-05-14 09:18:40 +0000","twitter","tweet"
"2009-05-14 04:11:09 +0000","twitter","tweet"
"2009-05-12 13:25:31 +0000","twitter","tweet"
"2009-05-10 07:17:13 +0000","twitter","tweet"
"2009-05-09 16:30:20 +0000","twitter","tweet"
"2009-05-09 09:06:16 +0000","twitter","tweet"
"2009-05-08 12:19:01 +0000","twitter","tweet"
"2009-05-08 12:04:36 +0000","twitter","tweet"
"2009-05-08 11:37:45 +0000","twitter","tweet"
"2009-05-07 10:40:10 +0000","twitter","tweet"
"2009-05-06 23:26:31 +0000","twitter","tweet"
"2009-05-06 17:50:05 +0000","twitter","tweet"
"2009-05-05 13:11:07 +0000","twitter","tweet"
"2009-05-05 11:32:06 +0000","twitter","tweet"
"2009-05-05 11:25:52 +0000","twitter","tweet"
"2009-05-05 07:54:54 +0000","twitter","tweet"
"2009-05-05 06:45:44 +0000","twitter","tweet"
"2009-05-05 05:17:01 +0000","twitter","tweet"
"2009-05-05 04:13:52 +0000","twitter","tweet"
"2009-05-05 02:49:11 +0000","twitter","tweet"
"2009-05-05 02:24:53 +0000","twitter","tweet"
"2009-05-04 23:44:20 +0000","twitter","tweet"
"2009-05-04 09:26:31 +0000","twitter","tweet"
"2009-05-03 05:35:33 +0000","twitter","tweet"
"2009-05-02 15:38:24 +0000","twitter","tweet"
"2009-05-02 10:21:25 +0000","twitter","tweet"
"2009-05-01 07:13:01 +0000","twitter","tweet"
"2009-04-18 17:23:40 +0000","twitter","tweet"
"2009-04-17 17:49:04 +0000","twitter","tweet"
"2009-04-17 11:57:18 +0000","twitter","tweet"
"2009-04-16 08:16:41 +0000","twitter","tweet"
"2009-04-15 13:14:14 +0000","twitter","tweet"
"2009-04-09 12:10:18 +0000","twitter","tweet"
"2009-04-09 11:47:43 +0000","twitter","tweet"
"2009-04-08 15:27:55 +0000","twitter","tweet"
"2009-04-07 16:54:54 +0000","twitter","tweet"
"2009-04-05 15:07:15 +0000","twitter","tweet"
"2009-03-31 14:20:44 +0000","twitter","tweet"
"2009-03-30 11:51:02 +0000","twitter","tweet"
"2009-03-29 13:56:22 +0000","twitter","tweet"
"2009-03-19 02:28:34 +0000","twitter","tweet"
"2009-03-17 15:43:13 +0000","twitter","tweet"
"2008-06-09 12:00:53 +0000","twitter","tweet"
"2008-05-26 11:39:26 +0000","twitter","tweet"
"2008-05-26 11:00:27 +0000","twitter","tweet"
"2008-05-19 11:30:01 +0000","twitter","tweet"
"2008-05-17 03:27:02 +0000","twitter","tweet"
"2008-05-17 00:31:55 +0000","twitter","tweet"
"2008-05-11 17:06:16 +0000","twitter","tweet"
"2008-04-14 16:37:53 +0000","twitter","tweet"
"2008-04-13 17:12:15 +0000","twitter","tweet"
"2008-03-29 14:16:55 +0000","twitter","tweet"
"2007-12-21 13:31:22 +0000","twitter","tweet"
"2007-12-14 09:01:07 +0000","twitter","tweet"
"2007-12-14 09:00:19 +0000","twitter","tweet"
"2007-12-10 12:02:11 +0000","twitter","tweet"
"2007-10-19 14:29:17 +0000","twitter","tweet"
"2012-04-26 18:39:53 +0000","twitter","retweet"
"2012-04-24 14:33:44 +0000","twitter","retweet"
"2012-04-17 02:46:15 +0000","twitter","retweet"
"2012-04-04 13:24:25 +0000","twitter","retweet"
"2012-04-02 14:07:59 +0000","twitter","retweet"
"2012-03-31 15:54:52 +0000","twitter","retweet"
"2012-03-29 17:32:18 +0000","twitter","retweet"
"2012-03-27 09:15:53 +0000","twitter","retweet"
"2012-03-26 02:41:02 +0000","twitter","retweet"
"2012-03-14 05:49:31 +0000","twitter","retweet"
"2012-03-12 07:42:20 +0000","twitter","retweet"
"2012-03-09 07:30:22 +0000","twitter","retweet"
"2012-03-02 03:04:46 +0000","twitter","retweet"
"2012-02-11 03:58:19 +0000","twitter","retweet"
"2012-02-11 03:57:26 +0000","twitter","retweet"
"2012-02-09 03:14:00 +0000","twitter","retweet"
"2012-02-01 02:55:11 +0000","twitter","retweet"
"2012-01-11 07:59:54 +0000","twitter","retweet"
"2011-12-30 20:27:02 +0000","twitter","retweet"
"2011-12-28 02:04:18 +0000","twitter","retweet"
"2011-12-26 01:53:44 +0000","twitter","retweet"
"2011-12-21 08:27:30 +0000","twitter","retweet"
"2011-12-20 01:34:06 +0000","twitter","retweet"
"2011-12-19 03:30:00 +0000","twitter","retweet"
"2011-12-16 03:44:09 +0000","twitter","retweet"
"2011-11-28 07:16:15 +0000","twitter","retweet"
"2011-11-24 06:24:46 +0000","twitter","retweet"
"2011-11-17 02:13:23 +0000","twitter","retweet"
"2011-11-17 00:45:22 +0000","twitter","retweet"
"2011-10-28 06:41:11 +0000","twitter","retweet"
"2011-10-27 04:09:46 +0000","twitter","retweet"
"2011-10-26 09:01:33 +0000","twitter","retweet"
"2011-10-21 07:56:36 +0000","twitter","retweet"
"2011-10-21 00:49:42 +0000","twitter","retweet"
"2011-10-19 05:50:23 +0000","twitter","retweet"
"2011-10-12 02:11:28 +0000","twitter","retweet"
"2011-10-11 10:42:11 +0000","twitter","retweet"
"2011-10-04 16:18:10 +0000","twitter","retweet"
"2011-09-22 18:30:28 +0000","twitter","retweet"
"2011-09-22 03:04:23 +0000","twitter","retweet"
"2011-09-13 02:25:11 +0000","twitter","retweet"
"2011-09-09 05:06:44 +0000","twitter","retweet"
"2011-09-08 12:24:14 +0000","twitter","retweet"
"2011-09-07 03:47:36 +0000","twitter","retweet"
"2011-09-05 06:46:39 +0000","twitter","retweet"
"2011-08-29 06:47:02 +0000","twitter","retweet"
"2011-08-27 12:02:41 +0000","twitter","retweet"
"2011-08-27 07:12:40 +0000","twitter","retweet"
"2011-08-23 06:44:20 +0000","twitter","retweet"
"2011-08-18 16:19:23 +0000","twitter","retweet"
"2011-08-18 15:30:29 +0000","twitter","retweet"
"2011-08-12 03:18:57 +0000","twitter","retweet"
"2011-08-10 17:10:54 +0000","twitter","retweet"
"2011-08-09 05:59:10 +0000","twitter","retweet"
"2011-08-08 12:02:54 +0000","twitter","retweet"
"2011-08-03 07:53:03 +0000","twitter","retweet"
"2011-08-02 14:49:45 +0000","twitter","retweet"
"2011-08-02 14:39:24 +0000","twitter","retweet"
"2011-07-31 15:18:22 +0000","twitter","retweet"
"2011-07-29 08:03:50 +0000","twitter","retweet"
"2011-07-29 05:44:55 +0000","twitter","retweet"
"2011-07-29 03:34:29 +0000","twitter","retweet"
"2011-07-28 09:48:58 +0000","twitter","retweet"
"2011-07-23 06:24:59 +0000","twitter","retweet"
"2011-07-22 10:01:14 +0000","twitter","retweet"
"2011-07-17 06:54:39 +0000","twitter","retweet"
"2011-07-15 02:06:33 +0000","twitter","retweet"
"2011-07-13 14:04:37 +0000","twitter","retweet"
"2011-07-12 10:41:50 +0000","twitter","retweet"
"2011-07-08 10:01:48 +0000","twitter","retweet"
"2011-07-06 02:07:57 +0000","twitter","retweet"
"2011-07-05 16:52:42 +0000","twitter","retweet"
"2011-07-03 08:04:05 +0000","twitter","retweet"
"2011-07-02 13:28:36 +0000","twitter","retweet"
"2011-07-02 07:47:10 +0000","twitter","retweet"
"2011-07-01 08:48:01 +0000","twitter","retweet"
"2011-07-01 02:32:51 +0000","twitter","retweet"
"2011-06-22 17:00:54 +0000","twitter","retweet"
"2011-06-22 06:03:25 +0000","twitter","retweet"
"2011-06-21 01:59:44 +0000","twitter","retweet"
"2011-06-15 08:35:39 +0000","twitter","retweet"
"2011-06-14 04:29:43 +0000","twitter","retweet"
"2011-06-14 03:55:37 +0000","twitter","retweet"
"2011-06-10 12:21:08 +0000","twitter","retweet"
"2011-06-08 05:52:27 +0000","twitter","retweet"
"2011-06-06 17:12:46 +0000","twitter","retweet"
"2011-06-06 05:30:43 +0000","twitter","retweet"
"2011-05-31 02:32:13 +0000","twitter","retweet"
"2011-05-31 02:30:57 +0000","twitter","retweet"
"2011-05-30 14:17:21 +0000","twitter","retweet"
"2011-05-30 01:43:11 +0000","twitter","retweet"
"2011-05-29 08:31:24 +0000","twitter","retweet"
"2011-05-28 14:51:06 +0000","twitter","retweet"
"2011-05-28 12:56:56 +0000","twitter","retweet"
"2011-05-28 07:58:43 +0000","twitter","retweet"
"2011-05-26 16:46:51 +0000","twitter","retweet"
"2011-05-26 03:14:37 +0000","twitter","retweet"
"2011-05-23 17:59:40 +0000","twitter","retweet"
"2011-05-23 15:33:00 +0000","twitter","retweet"
"2011-05-22 05:44:51 +0000","twitter","retweet"
"2011-05-21 15:53:30 +0000","twitter","retweet"
"2011-05-21 14:58:10 +0000","twitter","retweet"
"2011-05-20 06:33:39 +0000","twitter","retweet"
"2011-05-18 13:04:44 +0000","twitter","retweet"
"2011-05-17 14:01:20 +0000","twitter","retweet"
"2011-05-17 13:09:11 +0000","twitter","retweet"
"2011-05-17 11:07:12 +0000","twitter","retweet"
"2011-05-17 03:45:08 +0000","twitter","retweet"
"2011-05-16 15:51:10 +0000","twitter","retweet"
"2011-05-16 13:09:04 +0000","twitter","retweet"
"2011-05-16 02:43:05 +0000","twitter","retweet"
"2011-05-13 02:52:36 +0000","twitter","retweet"
"2011-05-10 02:22:07 +0000","twitter","retweet"
"2011-05-10 02:20:44 +0000","twitter","retweet"
"2011-05-09 10:05:06 +0000","twitter","retweet"
"2011-05-03 16:15:11 +0000","twitter","retweet"
"2011-04-28 01:14:54 +0000","twitter","retweet"
"2011-04-27 10:03:46 +0000","twitter","retweet"
"2011-04-25 08:42:16 +0000","twitter","retweet"
"2011-04-25 07:26:10 +0000","twitter","retweet"
"2011-04-22 02:03:28 +0000","twitter","retweet"
"2011-04-12 09:03:33 +0000","twitter","retweet"
"2011-04-12 01:50:35 +0000","twitter","retweet"
"2011-04-11 08:21:50 +0000","twitter","retweet"
"2011-04-08 03:30:33 +0000","twitter","retweet"
"2011-04-07 15:56:07 +0000","twitter","retweet"
"2011-04-07 15:32:55 +0000","twitter","retweet"
"2011-04-05 06:28:57 +0000","twitter","retweet"
"2011-03-30 07:30:50 +0000","twitter","retweet"
"2011-03-24 07:38:37 +0000","twitter","retweet"
"2011-03-24 03:42:54 +0000","twitter","retweet"
"2011-03-22 18:07:38 +0000","twitter","retweet"
"2011-03-22 14:35:53 +0000","twitter","retweet"
"2011-03-22 02:42:19 +0000","twitter","retweet"
"2011-03-21 16:37:59 +0000","twitter","retweet"
"2011-03-20 13:39:01 +0000","twitter","retweet"
"2011-03-18 07:25:24 +0000","twitter","retweet"
"2011-03-18 07:24:39 +0000","twitter","retweet"
"2011-03-17 14:58:34 +0000","twitter","retweet"
"2011-03-17 11:26:37 +0000","twitter","retweet"
"2011-03-16 18:08:32 +0000","twitter","retweet"
"2011-03-16 05:13:42 +0000","twitter","retweet"
"2011-03-15 08:55:46 +0000","twitter","retweet"
"2011-03-14 12:57:05 +0000","twitter","retweet"
"2011-03-14 04:57:30 +0000","twitter","retweet"
"2011-03-14 03:50:35 +0000","twitter","retweet"
"2011-03-14 02:59:21 +0000","twitter","retweet"
"2011-03-13 12:37:32 +0000","twitter","retweet"
"2011-03-13 07:00:59 +0000","twitter","retweet"
"2011-03-12 08:18:53 +0000","twitter","retweet"
"2011-03-11 16:49:08 +0000","twitter","retweet"
"2011-03-11 16:24:56 +0000","twitter","retweet"
"2011-03-11 11:44:42 +0000","twitter","retweet"
"2011-03-11 08:21:50 +0000","twitter","retweet"
"2011-03-11 08:17:56 +0000","twitter","retweet"
"2011-03-11 02:56:37 +0000","twitter","retweet"
"2011-03-08 02:26:38 +0000","twitter","retweet"
"2011-03-05 02:32:32 +0000","twitter","retweet"
"2011-02-09 11:48:35 +0000","twitter","retweet"
"2011-02-03 16:51:39 +0000","twitter","retweet"
"2011-01-28 07:50:51 +0000","twitter","retweet"
"2010-12-15 06:30:08 +0000","twitter","retweet"
"2010-11-30 01:31:30 +0000","twitter","retweet"
"2010-11-22 18:50:14 +0000","twitter","retweet"
"2010-11-16 16:50:50 +0000","twitter","retweet"
"2010-11-06 15:45:03 +0000","twitter","retweet"
"2010-10-18 17:55:21 +0000","twitter","retweet"
"2010-10-07 00:51:20 +0000","twitter","retweet"
"2010-10-06 06:43:32 +0000","twitter","retweet"
"2010-10-04 14:18:05 +0000","twitter","retweet"
"2010-10-03 06:25:58 +0000","twitter","retweet"
"2010-09-28 16:07:48 +0000","twitter","retweet"
"2010-09-24 16:19:17 +0000","twitter","retweet"
"2010-09-16 06:42:20 +0000","twitter","retweet"
"2010-09-15 06:36:28 +0000","twitter","retweet"
"2010-09-08 11:22:09 +0000","twitter","retweet"
"2010-09-07 02:30:23 +0000","twitter","retweet"
"2010-09-03 06:49:04 +0000","twitter","retweet"
"2010-09-03 01:41:34 +0000","twitter","retweet"
"2010-09-02 10:20:57 +0000","twitter","retweet"
"2010-09-02 07:48:17 +0000","twitter","retweet"
"2010-09-01 02:18:08 +0000","twitter","retweet"
"2010-08-30 07:01:37 +0000","twitter","retweet"
"2010-08-29 15:40:36 +0000","twitter","retweet"
"2010-08-29 08:17:13 +0000","twitter","retweet"
"2010-08-28 03:50:12 +0000","twitter","retweet"
"2010-08-21 09:32:32 +0000","twitter","retweet"
"2010-08-03 08:42:44 +0000","twitter","retweet"
"2010-08-01 11:17:09 +0000","twitter","retweet"
"2010-07-27 04:19:16 +0000","twitter","retweet"
